Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
C_dc,0.00286538461538462,GFM-MWT-TypeC,0.174211676005267,2.00103131379176,0.174211676005267,0.174211676005267,12.5728505500227,2.00103131379176,-0.0138548496974941,0
C_dc,0.00293269230769231,GFM-MWT-TypeC,0.174308597623353,2.00102875180354,0.174308597623353,0.174308597623353,12.5728344525759,2.00102875180354,-0.0138625740242508,0
C_dc,0.003,GFM-MWT-TypeC,0.174405591652512,2.0010261854003,0.174405591652512,0.174405591652512,12.5728183273888,2.0010261854003,-0.0138703041565754,0
C_dc,0.000375,GFM-MWT-TypeC+AD,-0.144122870361746,1.95382314970586,-0.144122870361746,-0.144122870361746,12.2762329070592,1.95382314970586,0.0117391825683842,1
C_dc,0.000442307692307692,GFM-MWT-TypeC+AD,-0.14401824665429,1.95382378967968,-0.14401824665429,-0.14401824665429,12.2762369281333,1.95382378967968,0.0117306580266131,1
C_dc,0.000509615384615385,GFM-MWT-TypeC+AD,-0.143913546312731,1.95382442795834,-0.143913546312731,-0.143913546312731,12.2762409385564,1.95382442795834,0.0117221272568512,1
C_dc,0.000576923076923077,GFM-MWT-TypeC+AD,-0.143808769136981,1.95382506461369,-0.143808769136981,-0.143808769136981,12.2762449387799,1.95382506461369,0.0117135902423524,1
C_dc,0.000644230769230769,GFM-MWT-TypeC+AD,-0.143703914994932,1.95382569957882,-0.143703914994932,-0.143703914994932,12.2762489283835,1.95382569957882,0.0117050469727397,1
C_dc,0.000711538461538462,GFM-MWT-TypeC+AD,-0.143598984213172,1.95382633281157,-0.143598984213172,-0.143598984213172,12.2762529071022,1.95382633281157,0.0116964974748432,1
C_dc,0.000778846153846154,GFM-MWT-TypeC+AD,-0.143493975928054,1.95382696449375,-0.143493975928054,-0.143493975928054,12.2762568760784,1.95382696449375,0.0116879416772184,1
C_dc,0.000846153846153846,GFM-MWT-TypeC+AD,-0.143388890906275,1.9538275943839,-0.143388890906275,-0.143388890906275,12.276260833795,1.9538275943839,0.0116793796437316,1
C_dc,0.000913461538461539,GFM-MWT-TypeC+AD,-0.143283728613737,1.95382822260607,-0.143283728613737,-0.143283728613737,12.2762647810313,1.95382822260607,0.0116708113301226,1
C_dc,0.000980769230769231,GFM-MWT-TypeC+AD,-0.143178488951665,1.95382884915361,-0.143178488951665,-0.143178488951665,12.2762687177456,1.95382884915361,0.0116622367283674,1
C_dc,0.00104807692307692,GFM-MWT-TypeC+AD,-0.143073171860798,1.95382947400072,-0.143073171860798,-0.143073171860798,12.2762726437757,1.95382947400072,0.0116536558337736,1
C_dc,0.00111538461538462,GFM-MWT-TypeC+AD,-0.142967777508447,1.95383009713757,-0.142967777508447,-0.142967777508447,12.27627655906,1.95383009713757,0.0116450686600057,1
C_dc,0.00118269230769231,GFM-MWT-TypeC+AD,-0.142862305592164,1.9538307185426,-0.142862305592164,-0.142862305592164,12.276280463463,1.9538307185426,0.01163647518254,1
C_dc,0.00125,GFM-MWT-TypeC+AD,-0.142756756329371,1.95383133817328,-0.142756756329371,-0.142756756329371,12.2762843567174,1.95383133817328,0.0116278754193162,1
