Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
SCR,3.95645440494263,GFL-WT,1409.57656599143,2163.77754534122,1409.57656599143,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,4.27234099736006,GFL-WT,1398.27371327207,2172.74598570049,1398.27371327207,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,4.61344823661333,GFL-WT,1386.31570128868,2182.01548324342,1386.31570128868,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,4.98178976000797,GFL-WT,1373.69656341964,2191.57463774828,1373.69656341964,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,5.37953997531769,GFL-WT,1360.41434895778,2201.40912376398,1360.41434895778,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,5.80904689683146,GFL-WT,1346.47178862761,2211.50177612452,1346.47178862761,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,6.27284600624134,GFL-WT,1331.87686050127,2221.83270141313,1331.87686050127,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,6.773675220195,GFL-WT,1316.64325002361,2232.37942512499,1316.64325002361,-0.621314052137628,12.5513997822843,1.99761731807308,0.0494410363185831,0
SCR,7.31449105287003,GFL-WT,1300.79069231642,2243.1170798439,1300.79069231642,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,7.89848606898155,GFL-WT,1284.34518334959,2254.0186363514,1284.34518334959,-0.621314052137628,12.5513997822843,1.99761731807308,0.0494410363185831,0
SCR,8.52910773025237,GFL-WT,1267.33904783373,2265.05517675335,1267.33904783373,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,9.21007874660097,GFL-WT,1249.8108550332,2276.19620629023,1249.8108550332,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,9.94541905218506,GFL-WT,1231.80517849553,2287.40999842644,1231.80517849553,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,10.7394695360308,GFL-WT,1213.3722014628,2298.66396611101,1213.3722014628,-0.621314052137629,12.5513997822843,1.99761731807308,0.0494410363185832,0
SCR,11.5969176673348,GFL-WT,1194.56717593396,2309.92505080531,1194.56717593396,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,12.5228251667119,GFL-WT,1175.44974941318,2321.16012000901,1175.44974941318,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,13.5226578867378,GFL-WT,1156.08317892005,2332.33636361317,1156.08317892005,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,14.6023180781789,GFL-WT,1136.53345638781,2343.42167945675,1136.53345638781,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,15.7681792323853,GFL-WT,1116.86837287388,2354.38503894959,1116.86837287388,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,17.0271237055285,GFL-WT,1097.15655084324,2365.19682448832,1097.15655084324,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,18.3865833467897,GFL-WT,1077.46647414916,2375.82913157586,1077.46647414916,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,19.8545833703362,GFL-WT,1057.86554421787,2386.25602997496,1057.86554421787,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,21.439789730073,GFL-WT,1038.41918855219,2396.45377979648,1038.41918855219,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,23.1515602768328,GFL-WT,1019.19004424529,2406.40100004983,1019.19004424529,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,25,GFL-WT,1000.23723493137,2416.07878879083,1000.23723493137,-0.621314052137604,12.5513997822843,1.99761731807308,0.0494410363185812,0
SCR,1.25,GFM-GWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.34980103398349,GFM-GWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.45757026507431,GFM-GWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.57394388072072,GFM-GWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.69960886210304,GFM-GWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.83530703954735,GFM-GWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.98183947172655,GFM-GWT,1423.33443165346,2105.79389360408,1423.33443165346,-0.621314052137617,12.5513997822843,1.99761731807309,0.049441036318582,0
SCR,2.14007117450063,GFM-GWT,1416.23441092821,2111.29431718687,1416.23441092821,-0.621314052137617,12.5513997822843,1.99761731807308,0.0494410363185823,0
