Index,VoltageScale,Kpv,Kiv,Kdamp,ZetaDamp,AlphaLead,MaxReal,DominantFrequencyHz,TorsionSigma,TorsionFrequencyHz,TorsionDampingRatio,Stable
14258,42.17,4.6387,11132.88,-28800000,0.35,0.35,-0.502788845074817,0.0267214018207299,-0.509599599825427,1.87841674576728,0.043137285141375,1
10733,36.517,4.01687,9640.488,-28800000,0.35,0.35,-0.502785809747561,0.0267213024496066,-0.509620306073389,1.87840925155627,0.0431392064401357,1
7208,31.623,3.47853,8348.472,-28800000,0.35,0.35,-0.502782255114352,0.0267212062972454,-0.50964425848766,1.8784005887302,0.043141428820138,1
3683,27.384,3.01224,7229.376,-28800000,0.35,0.35,-0.502778194418325,0.0267210787709083,-0.509671988362945,1.8783905680654,0.0431440015182036,1
14360,42.17,4.6387,11132.88,-28000000,0.35,0.7,-0.502763877880823,0.0248192996030578,-0.639408139879803,1.93502968266642,0.0525183294757821,1
10835,36.517,4.01687,9640.488,-28000000,0.35,0.7,-0.502760713870163,0.0248192493224019,-0.639450047299064,1.93502506718355,0.0525218870133154,1
7310,31.623,3.47853,8348.472,-28000000,0.35,0.7,-0.50275699705564,0.0248192168455061,-0.639498507512034,1.93501973307344,0.0525260007557851,1
3785,27.384,3.01224,7229.376,-28000000,0.35,0.7,-0.502752751550921,0.0248191604896807,-0.639554587718399,1.93501356429988,0.0525307612668221,1
3733,27.384,3.01224,7229.376,-28400000,0.35,0.35,-0.502019730737758,1.88077830159663,-0.502019730737758,1.88077830159663,0.042443557536348,1
7258,31.623,3.47853,8348.472,-28400000,0.35,0.35,-0.501991766850588,1.88078809815638,-0.501991766850588,1.88078809815638,0.042440976904016,1
10783,36.517,4.01687,9640.488,-28400000,0.35,0.35,-0.501967611940358,1.88079656722442,-0.501967611940358,1.88079656722442,0.0424387476465489,1
14308,42.17,4.6387,11132.88,-28400000,0.35,0.35,-0.501946730389596,1.88080389385621,-0.501946730389596,1.88080389385621,0.0424368203849185,1
14284,42.17,4.6387,11132.88,-28600000,0.35,0.5,-0.501460324359082,0.026529227870823,-0.606334346551683,1.90032088278358,0.050716130568209,1
10759,36.517,4.01687,9640.488,-28600000,0.35,0.5,-0.501457328973811,0.0265291347701673,-0.606366158166474,1.90031394531977,0.0507189692515627,1
7234,31.623,3.47853,8348.472,-28600000,0.35,0.5,-0.501453838448104,0.0265290393040874,-0.606402948768446,1.90030592633847,0.0507222521406426,1
3709,27.384,3.01224,7229.376,-28600000,0.35,0.5,-0.501449840072731,0.0265289168089882,-0.606445530343826,1.90029665085491,0.0507260516486954,1
14233,42.17,4.6387,11132.88,-29000000,0.35,0.35,-0.500968466924152,0.0275430784139064,-0.513377928105355,1.87721529538219,0.0434842768249412,1
10708,36.517,4.01687,9640.488,-29000000,0.35,0.35,-0.500965577241863,0.0275429566216016,-0.513398535228646,1.87720771738034,0.0434861942088972,1
7183,31.623,3.47853,8348.472,-29000000,0.35,0.35,-0.500962191253901,0.0275428337499923,-0.513422373129742,1.87719895768108,0.0434884120708674,1
3658,27.384,3.01224,7229.376,-29000000,0.35,0.35,-0.500958323951212,0.0275426764235525,-0.513449970661941,1.8771888249678,0.0434909795540125,1
14335,42.17,4.6387,11132.88,-28200000,0.35,0.7,-0.500925926763004,0.0256989594742387,-0.646475025680798,1.93430205442389,0.0531170638587818,1
10810,36.517,4.01687,9640.488,-28200000,0.35,0.7,-0.500922910535983,0.0256988822567816,-0.646517397498286,1.93429735342754,0.0531206642156544,1
7285,31.623,3.47853,8348.472,-28200000,0.35,0.7,-0.500919363542175,0.0256988179655232,-0.646566394700096,1.93429192047458,0.0531248274693053,1
3760,27.384,3.01224,7229.376,-28200000,0.35,0.7,-0.500915316455112,0.0256987247406075,-0.646623096473764,1.93428563731841,0.0531296452877343,1
14259,42.17,4.6387,11132.88,-28800000,0.35,0.5,-0.499630471612734,0.0273532630994537,-0.611845725666993,1.89922527392291,0.0512053660978732,1
10734,36.517,4.01687,9640.488,-28800000,0.35,0.5,-0.499627619667868,0.0273531477086961,-0.61187762396452,1.89921823084973,0.0512082180683414,1
7209,31.623,3.47853,8348.472,-28800000,0.35,0.5,-0.499624294855836,0.0273530260373139,-0.611914514869201,1.89921008977136,0.051211516326791,1
3684,27.384,3.01224,7229.376,-28800000,0.35,0.5,-0.499620487654571,0.0273528737803686,-0.611957212598504,1.89920067303656,0.051215333626077,1
14208,42.17,4.6387,11132.88,-29200000,0.35,0.35,-0.49914523810617,0.0283380668276249,-0.517123302954215,1.87600866816738,0.0438290302910354,1
10683,36.517,4.01687,9640.488,-29200000,0.35,0.35,-0.499142490210271,0.0283379250485248,-0.517143803243371,1.87600100641479,0.0438309431295982,1
7158,31.623,3.47853,8348.472,-29200000,0.35,0.35,-0.499139265764941,0.0283377792344819,-0.517167517736674,1.87599214993025,0.0438331557451,1
3633,27.384,3.01224,7229.376,-29200000,0.35,0.35,-0.499135587736961,0.0283375950016744,-0.517194972579209,1.87598190520709,0.0438357171672997,1
14310,42.17,4.6387,11132.88,-28400000,0.35,0.7,-0.499085497577314,0.0265462207661731,-0.653571256024266,1.93356691157933,0.0537188046268942,1
10785,36.517,4.01687,9640.488,-28400000,0.35,0.7,-0.499082625004591,0.0265461197274248,-0.653614094252543,1.93356212319492,0.0537224481132554,1
7260,31.623,3.47853,8348.472,-28400000,0.35,0.7,-0.499079244203558,0.0265460268788015,-0.653663630826996,1.93355658921512,0.0537266612418035,1
3735,27.384,3.01224,7229.376,-28400000,0.35,0.7,-0.499075387811993,0.0265459018258508,-0.653720956751639,1.93355018920108,0.0537315367727695,1
4135,27.384,3.01224,7229.376,-25200000,0.35,0.7,-0.498202751169009,0,-0.543611646911023,1.94449960231281,0.0444499791770304,1
7660,31.623,3.47853,8348.472,-25200000,0.35,0.7,-0.49818524694328,0,-0.543563925246893,1.94450439635839,0.0444459754234618,1
11185,36.517,4.01687,9640.488,-25200000,0.35,0.7,-0.49816955015304,0,-0.543522687599091,1.94450854205694,0.0444425156112051,1
14710,42.17,4.6387,11132.88,-25200000,0.35,0.7,-0.49815670462046,0,-0.543487025904527,1.94451212948219,0.0444395235762803,1
3758,27.384,3.01224,7229.376,-28200000,0.35,0.35,-0.49814678792077,1.88196418855706,-0.49814678792077,1.88196418855706,0.0420902082746195,1
7283,31.623,3.47853,8348.472,-28200000,0.35,0.35,-0.49811872221403,1.88197387311402,-0.49811872221403,1.88197387311402,0.0420876249045785,1
10808,36.517,4.01687,9640.488,-28200000,0.35,0.35,-0.498094479194101,1.88198224538225,-0.498094479194101,1.88198224538225,0.0420853932712301,1
14333,42.17,4.6387,11132.88,-28200000,0.35,0.35,-0.498073521359098,1.88198948827161,-0.498073521359098,1.88198948827161,0.0420834639482386,1
14234,42.17,4.6387,11132.88,-29000000,0.35,0.5,-0.497798005323735,0.0281501818244265,-0.617341779029395,1.89812096022275,0.051694086024601,1
10709,36.517,4.01687,9640.488,-29000000,0.35,0.5,-0.497795292492285,0.0281500467436516,-0.617373754814306,1.89811381051078,0.0516969506197176,1
7184,31.623,3.47853,8348.472,-29000000,0.35,0.5,-0.497792128349232,0.0281499019240607,-0.617410735385844,1.89810554614962,0.0517002634811312,1
3659,27.384,3.01224,7229.376,-29000000,0.35,0.5,-0.497788506480852,0.0281497234017591,-0.617453536992716,1.89809598678843,0.0517040976874654,1
4109,27.384,3.01224,7229.376,-25400000,0.35,0.5,-0.497465886737988,0,-0.516910625387438,1.91669995673185,0.0428826655949803,1
7634,31.623,3.47853,8348.472,-25400000,0.35,0.5,-0.497449983743047,0,-0.516871250582395,1.9167071728921,0.0428792439468927,1
11159,36.517,4.01687,9640.488,-25400000,0.35,0.5,-0.497435499090733,0,-0.516837230161452,1.91671341175637,0.0428762875220837,1
14684,42.17,4.6387,11132.88,-25400000,0.35,0.5,-0.497423831790419,0,-0.516807812815473,1.91671880951447,0.0428737310581817,1
14183,42.17,4.6387,11132.88,-29400000,0.35,0.35,-0.497319269299128,0.0291085093596903,-0.520835067864562,1.87479692359769,0.0441714873161199,1
10658,36.517,4.01687,9640.488,-29400000,0.35,0.35,-0.497316657751734,0.0291083502917327,-0.520855453589118,1.87478917819187,0.0441733949738114,1
7133,31.623,3.47853,8348.472,-29400000,0.35,0.35,-0.497313592241168,0.0291081834418652,-0.520879035692528,1.87478022497645,0.0441756016057321,1
3608,27.384,3.01224,7229.376,-29400000,0.35,0.35,-0.497310096419257,0.0291079758593294,-0.52090633748588,1.87476986836626,0.0441781561155313,1
14285,42.17,4.6387,11132.88,-28600000,0.35,0.7,-0.497242701676839,0.0273640482621866,-0.660696902540065,1.93282408370335,0.0543235714041437,1
10760,36.517,4.01687,9640.488,-28600000,0.35,0.7,-0.49723996810937,0.0273639263241281,-0.660740209046533,1.93281920601147,0.054327258322552,1
7235,31.623,3.47853,8348.472,-28600000,0.35,0.7,-0.497236748377599,0.0273638082971879,-0.660790287168558,1.93281356877964,0.0543315216772942,1
3710,27.384,3.01224,7229.376,-28600000,0.35,0.7,-0.497233078671042,0.0273636545544535,-0.660848239853405,1.93280704930961,0.0543364553355269,1
14209,42.17,4.6387,11132.88,-29200000,0.35,0.5,-0.49596303484602,0.0289221830188681,-0.622821475919629,1.89700789061216,0.0521822112794727,1
10684,36.517,4.01687,9640.488,-29200000,0.35,0.5,-0.495960457231812,0.0289220304314031,-0.622853519717471,1.89700063325175,0.052185087812594,1
7159,31.623,3.47853,8348.472,-29200000,0.35,0.5,-0.49595744823288,0.0289218653569216,-0.622890578984355,1.89699224445366,0.0521884144812834,1
3634,27.384,3.01224,7229.376,-29200000,0.35,0.5,-0.49595400775062,0.0289216630695441,-0.622933471778666,1.89698254109466,0.0521922646753846,1
14158,42.17,4.6387,11132.88,-29600000,0.35,0.35,-0.495490667296806,0.0298562650184927,-0.524512571579143,1.87358012435287,0.0445115898269327,1
10633,36.517,4.01687,9640.488,-29600000,0.35,0.35,-0.495488188893124,0.0298560903842221,-0.524532834943966,1.87357229538657,0.0445134916610848,1
7108,31.623,3.47853,8348.472,-29600000,0.35,0.35,-0.495485277076137,0.0298559050522885,-0.524556275676973,1.87356324557399,0.0445156915684821,1
3583,27.384,3.01224,7229.376,-29600000,0.35,0.35,-0.495481958301107,0.0298556767201066,-0.524583414041491,1.87355277721926,0.0445182383098131,1
14260,42.17,4.6387,11132.88,-28800000,0.35,0.7,-0.495397651453278,0.0281549639532866,-0.667852022401491,1.93207339530013,0.0549313830589047,1
10735,36.517,4.01687,9640.488,-28800000,0.35,0.7,-0.495395053539952,0.0281548232702614,-0.667895798970465,1.93206842630489,0.0549351137104081,1
7210,31.623,3.47853,8348.472,-28800000,0.35,0.7,-0.495391989974871,0.0281546829873198,-0.66794642064428,1.93206268352993,0.0549394276341438,1
3685,27.384,3.01224,7229.376,-28800000,0.35,0.7,-0.495388500370256,0.028154504208998,-0.6680050023972,1.93205604196046,0.0549444198151785,1
3783,27.384,3.01224,7229.376,-28000000,0.35,0.35,-0.494243528298945,1.88314469185228,-0.494243528298945,1.88314469185228,0.0417348518467978,1
7308,31.623,3.47853,8348.472,-28000000,0.35,0.35,-0.494215370787381,1.88315426450248,-0.494215370787381,1.88315426450248,0.0417322665451895,1
10833,36.517,4.01687,9640.488,-28000000,0.35,0.35,-0.494191048310896,1.88316254005804,-0.494191048310896,1.88316254005804,0.0417300332324087,1
14358,42.17,4.6387,11132.88,-28000000,0.35,0.35,-0.494170021692768,1.88316969929399,-0.494170021692768,1.88316969929399,0.0417281024515463,1
14184,42.17,4.6387,11132.88,-29400000,0.35,0.5,-0.494125669572325,0.0296711709621099,-0.628283759633475,1.89588601755747,0.0526696604023671,1
10659,36.517,4.01687,9640.488,-29400000,0.35,0.5,-0.494123223035929,0.0296710029108226,-0.628315861610686,1.89587865156414,0.0526725481557167,1
7134,31.623,3.47853,8348.472,-29400000,0.35,0.5,-0.494120365659345,0.0296708195451686,-0.628352988257809,1.89587013717415,0.0526758878068003,1
3609,27.384,3.01224,7229.376,-29400000,0.35,0.5,-0.494117099429705,0.0296705967615353,-0.628395959094896,1.89586028852846,0.0526797530285614,1
14133,42.17,4.6387,11132.88,-29800000,0.35,0.35,-0.493659540209682,0.0305829579997376,-0.528155168770817,1.87235833622976,0.0448492799568245,1
10608,36.517,4.01687,9640.488,-29800000,0.35,0.35,-0.493657191269626,0.0305827695067119,-0.528175301957741,1.87235042383814,0.0448511753199434,1
7083,31.623,3.47853,8348.472,-29800000,0.35,0.35,-0.493654427099855,0.0305825682578152,-0.528198592290651,1.87234127761547,0.044853367754271,1
3558,27.384,3.01224,7229.376,-29800000,0.35,0.35,-0.493651281490827,0.0305823211373513,-0.528225556727193,1.87233069767837,0.0448559058579779,1
14235,42.17,4.6387,11132.88,-29000000,0.35,0.7,-0.493550456923261,0.0289211355322339,-0.675036656864446,1.93131466570464,0.0555422575969859,1
10710,36.517,4.01687,9640.488,-29000000,0.35,0.7,-0.493547990013276,0.0289209784586036,-0.675080905074322,1.93130960337077,0.0555460322701262,1
7185,31.623,3.47853,8348.472,-29000000,0.35,0.7,-0.49354507861761,0.0289208182380091,-0.675132072197351,1.93130375267816,0.0555503971030306,1
3660,27.384,3.01224,7229.376,-29000000,0.35,0.7,-0.493541763478193,0.0289206173833376,-0.675191285139267,1.93129698628031,0.0555554481938445,1
14159,42.17,4.6387,11132.88,-29600000,0.35,0.5,-0.492286017192705,0.0303988082960304,-0.633727547536881,1.89475529731701,0.0531563495252902,1
10634,36.517,4.01687,9640.488,-29600000,0.35,0.5,-0.492283698033045,0.0303986264978915,-0.633759697596259,1.89474782173061,0.053159247757828,1
7109,31.623,3.47853,8348.472,-29600000,0.35,0.5,-0.492280988596964,0.0303984266690827,-0.633796879918077,1.89473918062801,0.0531625995322156,1
3584,27.384,3.01224,7229.376,-29600000,0.35,0.5,-0.492277890847292,0.0303981859311337,-0.633839915231167,1.89472918542453,0.0531664787849935,1
14108,42.17,4.6387,11132.88,-30000000,0.35,0.35,-0.491825995233749,0.0312900178365958,-0.531762220869642,1.87113162817259,0.0451845001121187,1
10583,36.517,4.01687,9640.488,-30000000,0.35,0.35,-0.491823771111031,0.0312898173348687,-0.531782216074445,1.87112363254085,0.0451863883547741,1
7058,31.623,3.47853,8348.472,-30000000,0.35,0.35,-0.491821151946636,0.0312896014867167,-0.531805346970816,1.87111439007498,0.0451885725651707,1
3533,27.384,3.01224,7229.376,-30000000,0.35,0.35,-0.491818172514508,0.0312893383026588,-0.531832127080155,1.87110369882148,0.0451911011655132,1
14210,42.17,4.6387,11132.88,-29200000,0.35,0.7,-0.491701226424647,0.0296644423839843,-0.682250829955399,1.93054770891815,0.0561562120688475,1
10685,36.517,4.01687,9640.488,-29200000,0.35,0.7,-0.491698887088478,0.029664270654344,-0.682295551267785,1.93054255113143,0.0561600310482053,1
7160,31.623,3.47853,8348.472,-29200000,0.35,0.7,-0.491696121926712,0.0296640931998027,-0.682347265448927,1.93053659011146,0.0561644471116801,1
3635,27.384,3.01224,7229.376,-29200000,0.35,0.7,-0.49169297718536,0.0296638724383664,-0.682407111551035,1.9305296960476,0.0561695574945828,1
14134,42.17,4.6387,11132.88,-29800000,0.35,0.5,-0.490444185463914,0.0311065564911278,-0.639151731553341,1.89361569016984,0.0536421923919779,1
10609,36.517,4.01687,9640.488,-29800000,0.35,0.5,-0.490441989226494,0.0311063627377699,-0.639183919239734,1.89360810407258,0.0536451003308753,1
7084,31.623,3.47853,8348.472,-29800000,0.35,0.5,-0.490439421385716,0.0311061489151847,-0.639221145144311,1.8935993352162,0.0536484633341606,1
3559,27.384,3.01224,7229.376,-29800000,0.35,0.5,-0.49043648840587,0.0311058919196476,-0.639264231020335,1.89358919219011,0.0536523555912823,1
3808,27.384,3.01224,7229.376,-27800000,0.35,0.35,-0.490310623319394,1.88431976749666,-0.490310623319394,1.88431976749666,0.0413775463471689,1
7333,31.623,3.47853,8348.472,-27800000,0.35,0.35,-0.490282383941584,1.88432922839112,-0.490282383941584,1.88432922839112,0.0413749599104736,1
10858,36.517,4.01687,9640.488,-27800000,0.35,0.35,-0.490257990595729,1.88433740734381,-0.490257990595729,1.88433740734381,0.0413727256068968,1
14383,42.17,4.6387,11132.88,-27800000,0.35,0.35,-0.490236902580488,1.88434448300791,-0.490236902580488,1.88434448300791,0.0413707939606039,1
14185,42.17,4.6387,11132.88,-29400000,0.35,0.7,-0.489850068637635,0.0303865260976615,-0.689494547028801,1.92977233342092,0.0567732624670443,1
10660,36.517,4.01687,9640.488,-29400000,0.35,0.7,-0.489847852431333,0.0303863416002499,-0.689539742699556,1.92976707802592,0.056777126024978,1
7135,31.623,3.47853,8348.472,-29400000,0.35,0.7,-0.489845229802859,0.0303861486743749,-0.689592005428324,1.92976100415776,0.0567815936378418,1
3610,27.384,3.01224,7229.376,-29400000,0.35,0.7,-0.489842249291072,0.0303859106230871,-0.689652486366799,1.92975397954708,0.0567867636768308,1
14109,42.17,4.6387,11132.88,-30000000,0.35,0.5,-0.488600278643212,0.0317957094296549,-0.644555178437101,1.89246716071938,0.0541271003569559,1
10584,36.517,4.01687,9640.488,-30000000,0.35,0.5,-0.488598202060274,0.0317955050156285,-0.644587393014768,1.89245946320656,0.0541300172047417,1
7059,31.623,3.47853,8348.472,-30000000,0.35,0.5,-0.488595772481591,0.0317952785775275,-0.644624650072584,1.8924505655405,0.0541333905137607,1
3534,27.384,3.01224,7229.376,-30000000,0.35,0.5,-0.488592998840626,0.0317950073828679,-0.644667772089116,1.89244027350057,0.0541372947028093,1
14160,42.17,4.6387,11132.88,-29600000,0.35,0.7,-0.487997089240587,0.0310888316057231,-0.696767793088443,1.92898834207805,0.057393423601827,1
10635,36.517,4.01687,9640.488,-29600000,0.35,0.7,-0.487994992747839,0.0310886357524232,-0.696813464186287,1.9289829868352,0.0573973320013646,1
7110,31.623,3.47853,8348.472,-29600000,0.35,0.7,-0.487992508211626,0.0310884291852305,-0.696866276697961,1.92897679753977,0.0574018514674122,1
3585,27.384,3.01224,7229.376,-29600000,0.35,0.7,-0.487989686742405,0.0310881759389699,-0.6969273939099,1.92896963939719,0.0574070815146813,1
3833,27.384,3.01224,7229.376,-27600000,0.35,0.35,-0.486348745285198,1.88548937455991,-0.486348745285198,1.88548937455991,0.0410183496770207,1
7358,31.623,3.47853,8348.472,-27600000,0.35,0.35,-0.486320433854951,1.88549872387662,-0.486320433854951,1.88549872387662,0.0410157628886694,1
10883,36.517,4.01687,9640.488,-27600000,0.35,0.35,-0.486295978124187,1.88550680636735,-0.486295978124187,1.88550680636735,0.0410135282719045,1
14408,42.17,4.6387,11132.88,-27600000,0.35,0.35,-0.486274836069322,1.88551379859947,-0.486274836069322,1.88551379859947,0.041011596347478,1
14135,42.17,4.6387,11132.88,-29800000,0.35,0.7,-0.486142393154411,0.0317726382079803,-0.704070531103889,1.92819553193461,0.0580167089797363,1
10610,36.517,4.01687,9640.488,-29800000,0.35,0.7,-0.486140412779607,0.0317724323500762,-0.704116678506794,1.92819007454557,0.0580206624736678,1
7085,31.623,3.47853,8348.472,-29800000,0.35,0.7,-0.486138062318439,0.0317722136953399,-0.704170041810478,1.92818376716055,0.0580252340848455,1
3560,27.384,3.01224,7229.376,-29800000,0.35,0.7,-0.486135395114433,0.031771947052382,-0.704231796425669,1.92817647240514,0.0580305244751201,1
14110,42.17,4.6387,11132.88,-30000000,0.35,0.7,-0.484286084652175,0.0324390850467139,-0.711402700250811,1.92739369407408,0.0586431306743192,1
10585,36.517,4.01687,9640.488,-30000000,0.35,0.7,-0.484284216601548,0.0324388704837406,-0.711449324570416,1.92738813217178,0.0586471294994094,1
7060,31.623,3.47853,8348.472,-30000000,0.35,0.7,-0.48428199541368,0.0324386413963592,-0.711503239378517,1.92738170397067,0.0586517535295989,1
3535,27.384,3.01224,7229.376,-30000000,0.35,0.7,-0.484279478261788,0.0324383628557514,-0.711565632286008,1.92737426942669,0.0586571045857503,1
3858,27.384,3.01224,7229.376,-27400000,0.35,0.35,-0.482358566593454,1.88665347512021,-0.482358566593454,1.88665347512021,0.0406573194862605,1
7383,31.623,3.47853,8348.472,-27400000,0.35,0.35,-0.482330192833629,1.88666271305288,-0.482330192833629,1.88666271305288,0.0406547331198082,1
10908,36.517,4.01687,9640.488,-27400000,0.35,0.35,-0.482305683134519,1.88667069928618,-0.482305683134519,1.88667069928618,0.0406524988587422,1
14433,42.17,4.6387,11132.88,-27400000,0.35,0.35,-0.482284494308083,1.88667760824011,-0.482284494308083,1.88667760824011,0.0406505672342458,1
3883,27.384,3.01224,7229.376,-27200000,0.35,0.35,-0.478340759167445,1.88781203423835,-0.478340759167445,1.88781203423835,0.0402945131311103,1
7408,31.623,3.47853,8348.472,-27200000,0.35,0.35,-0.47831233269457,1.88782116106398,-0.47831233269457,1.88782116106398,0.0402919279475676,1
10933,36.517,4.01687,9640.488,-27200000,0.35,0.35,-0.478287777311517,1.88782905120915,-0.478287777311517,1.88782905120915,0.0402896946991673,1
14458,42.17,4.6387,11132.88,-27200000,0.35,0.35,-0.478266548904219,1.88783587706516,-0.478266548904219,1.88783587706516,0.0402877639442361,1
4134,27.384,3.01224,7229.376,-25200000,0.35,0.5,-0.477956230130652,0,-0.511270580812044,1.91765810441531,0.0423944618940981,1
7659,31.623,3.47853,8348.472,-25200000,0.35,0.5,-0.477948467505611,0,-0.511231472319206,1.91766520469552,0.0423910681786058,1
11184,36.517,4.01687,9640.488,-25200000,0.35,0.5,-0.477941341558865,0,-0.511197681942988,1.91767134341791,0.0423881358846061,1
14709,42.17,4.6387,11132.88,-25200000,0.35,0.5,-0.477935669642047,0,-0.511168463495826,1.91767665454457,0.0423856002861792,1
4160,27.384,3.01224,7229.376,-25000000,0.35,0.7,-0.477590949016072,0,-0.536967992323874,1.9451321906513,0.0438935433016088,1
7685,31.623,3.47853,8348.472,-25000000,0.35,0.7,-0.477582989346063,0,-0.536920840576658,1.94513690039969,0.0438895903213307,1
11210,36.517,4.01687,9640.488,-25000000,0.35,0.7,-0.477575797997068,0,-0.536880095391903,1.94514097322204,0.0438861743834191,1
14735,42.17,4.6387,11132.88,-25000000,0.35,0.7,-0.477569972809451,0,-0.536844859553443,1.94514449760061,0.043883220289761,1
3908,27.384,3.01224,7229.376,-27000000,0.35,0.35,-0.474295993775828,1.88896501991886,-0.474295993775828,1.88896501991886,0.0399299876227331,1
7433,31.623,3.47853,8348.472,-27000000,0.35,0.35,-0.474267524077187,1.88897403588017,-0.474267524077187,1.88897403588017,0.0399274043712493,1
10958,36.517,4.01687,9640.488,-27000000,0.35,0.35,-0.474242931221167,1.88898183021337,-0.474242931221167,1.88898183021337,0.0399251727825261,1
14483,42.17,4.6387,11132.88,-27000000,0.35,0.35,-0.474221670322429,1.88898857317788,-0.474221670322429,1.88898857317788,0.0399232434564263,1
3933,27.384,3.01224,7229.376,-26800000,0.35,0.35,-0.470224939475828,1.89011240303066,-0.470224939475828,1.89011240303066,0.039563799587294,1
7458,31.623,3.47853,8348.472,-26800000,0.35,0.35,-0.470196435889429,1.89012130844019,-0.470196435889429,1.89012130844019,0.0395612190013299,1
10983,36.517,4.01687,9640.488,-26800000,0.35,0.35,-0.470171813663248,1.89012900722805,-0.470171813663248,1.89012900722805,0.0395589897089883,1
14508,42.17,4.6387,11132.88,-26800000,0.35,0.35,-0.47015052727031,1.89013566754255,-0.47015052727031,1.89013566754255,0.0395570623612629,1
3958,27.384,3.01224,7229.376,-26600000,0.35,0.35,-0.466128262908815,1.8912541573076,-0.466128262908815,1.8912541573076,0.039196005212045,1
7483,31.623,3.47853,8348.472,-26600000,0.35,0.35,-0.466099734721897,1.89126295251333,-0.466099734721897,1.89126295251333,0.0391934280184784,1
11008,36.517,4.01687,9640.488,-26600000,0.35,0.35,-0.466075091101127,1.8912705560384,-0.466075091101127,1.8912705560384,0.0391912016468316,1
14533,42.17,4.6387,11132.88,-26600000,0.35,0.35,-0.466053786120728,1.89127713395457,-0.466053786120728,1.89127713395457,0.0391892768180305,1
4159,27.384,3.01224,7229.376,-25000000,0.35,0.5,-0.464677698921184,0,-0.505629379958783,1.91860883482393,0.0419067815428763,1
7684,31.623,3.47853,8348.472,-25000000,0.35,0.5,-0.464672488412481,0,-0.505590543621367,1.91861582074903,0.0419034161142019,1
11209,36.517,4.01687,9640.488,-25000000,0.35,0.5,-0.464667666072174,0,-0.505556988327315,1.91862186060665,0.0419005082570197,1
14734,42.17,4.6387,11132.88,-25000000,0.35,0.5,-0.46466386734239,0,-0.505527973140912,1.91862708621498,0.0418979937889692,1
4185,27.384,3.01224,7229.376,-24800000,0.35,0.7,-0.463982288070922,0,-0.530351331918403,1.94575941464443,0.0433397494664576,1
7710,31.623,3.47853,8348.472,-24800000,0.35,0.7,-0.463977022466434,0,-0.530304746302087,1.94576404167515,0.043335846829503,1
11235,36.517,4.01687,9640.488,-24800000,0.35,0.7,-0.463972245648358,0,-0.530264490266474,1.94576804300238,0.043332474390569,1
14760,42.17,4.6387,11132.88,-24800000,0.35,0.7,-0.463968404769816,0,-0.530229677441824,1.94577150552031,0.0433295579156605,1
3983,27.384,3.01224,7229.376,-26400000,0.35,0.35,-0.462006627962665,1.89239025925211,-0.462006627962665,1.89239025925211,0.0388266602243825,1
7508,31.623,3.47853,8348.472,-26400000,0.35,0.35,-0.461978084242091,1.89239894461023,-0.461978084242091,1.89239894461023,0.0388240871299078,1
11033,36.517,4.01687,9640.488,-26400000,0.35,0.35,-0.461953427093618,1.89240645322079,-0.461953427093618,1.89240645322079,0.038821864291483,1
14558,42.17,4.6387,11132.88,-26400000,0.35,0.35,-0.461932110338175,1.89241294901424,-0.461932110338175,1.89241294901424,0.0388199425126124,1
4008,27.384,3.01224,7229.376,-26200000,0.35,0.35,-0.457860694978767,1.89352068810768,-0.457860694978767,1.89352068810768,0.0384558198312993,1
7533,31.623,3.47853,8348.472,-26200000,0.35,0.35,-0.457832144700641,1.89352926403784,-0.457832144700641,1.89352926403784,0.0384532515322607,1
11058,36.517,4.01687,9640.488,-26200000,0.35,0.35,-0.457807481779584,1.89353667805277,-0.457807481779584,1.89353667805277,0.0384510328295742,1
14583,42.17,4.6387,11132.88,-26200000,0.35,0.35,-0.4577861599277,1.89354309202523,-0.4577861599277,1.89354309202523,0.0384491146188053,1
4184,27.384,3.01224,7229.376,-24800000,0.35,0.5,-0.454100193726542,0,-0.499987588251296,1.91955222983745,0.0414196635097923,1
7709,31.623,3.47853,8348.472,-24800000,0.35,0.5,-0.454096289066649,0,-0.49994902957082,1.91955910288177,0.0414163266960751,1
11234,36.517,4.01687,9640.488,-24800000,0.35,0.5,-0.454092651564931,0,-0.499915714155208,1.91956504516733,0.0414134435623461,1
14759,42.17,4.6387,11132.88,-24800000,0.35,0.5,-0.454089812513076,0,-0.499886906370409,1.91957018637132,0.04141095047206,1
4033,27.384,3.01224,7229.376,-26000000,0.35,0.35,-0.453691120424418,1.89464542578466,-0.453691120424418,1.89464542578466,0.0380835386989639,1
7558,31.623,3.47853,8348.472,-26000000,0.35,0.35,-0.453662572422106,1.89465389273157,-0.453662572422106,1.89465389273157,0.0380809758778751,1
11083,36.517,4.01687,9640.488,-26000000,0.35,0.35,-0.453637911337093,1.894661212513,-0.453637911337093,1.894661212513,0.0380787618990908,1
14608,42.17,4.6387,11132.88,-26000000,0.35,0.35,-0.453616591010237,1.89466754498748,-0.453616591010237,1.89466754498748,0.0380768477683553,1
4210,27.384,3.01224,7229.376,-24600000,0.35,0.7,-0.453239449933012,0,-0.523761476594935,1.9463813794796,0.042788573860942,1
7735,31.623,3.47853,8348.472,-24600000,0.35,0.7,-0.453235534452997,0,-0.52371545325055,1.94638592535775,0.0427847211341622,1
